column,category_value,row_count,share_pct,default_count,default_rate_pct,is_missing_category,rare_category_flag
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZh+jtDR3Z/LzWVdHP54jV/6L1L6HZU4gBtJ1aQhXwEI=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZh0Xm+u5SkdhMqaEgKafWBkRpwv4IX/8YVURjGpNc+o=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZm2GH7k2qj2kFyHgB5/2M1zvxODMHY9SWNqkwWU5p/s=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZoqz7eMPGMwWkriaYs2h8YzT8TutwSd5eL2FF1CmlZg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZtzMxRJ7gq3carYO6DYeTLFzZazIwePNYt19KCH7BW8=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZvYd2Bcx8Zqkph2WxgrPqiuoH8JLQvWNz/mLMFwY77Q=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZvYd2Bcx8Zqkph2WxgrPqlsLHcnwcBr9Cz8gv5IJOnU=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZvYd2Bcx8Zqkph2WxgrPqnA43d7TOZNGWvI7LcjyWSs=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZvYd2Bcx8Zqkph2WxgrPquQ/wODA3T/wGw9uXry0low=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZvYd2Bcx8Zqkph2WxgrPquqFm65556Qpc0q+2voCpNA=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZvzKfc0Gv7x+BXyesDiVOlfgK9BHyioL7nR61ITUN84=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhZzygmqYDtyBCh9IW2UeTm/rAv7kGnsD8mkNBkaYJ6TE=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIha+YF4PHJvNOGGV3O8jC5vojFzGSYGdsk/TTpSJAPVyA=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIha+jFvF9BPsnVY5HUYjhiu8SlRn69PLAyiKDL8kZpppU=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIha0uOaKVv83OIhpbcz8OtqklwZUx7vKwaXYaiH+CN1wA=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIha6vghS7nr0AaW9YMeVVnYNLNZth4l3wjdkXK0TYleH8=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIha7y3IX/vEyGvTgP1tP6Ju/MB3y7urRoWwc3Xu1ek8B4=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIha8SSo/sZS+QbcnJo3N+BjFa87hoFrl70pzk0YI8Autw=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhaH8Q2gLacjJHx3CCO0nTxne/NvnOoJe+xVq3COMmKfY=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhaPAT5OrzQSFzTlky6DCILU1JbbZaxs15qCIqU76sTzY=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhaQOfG8gYBge2icTtmK0Wdm4Sn8tnUswBfL/CQrSq5cs=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhaShEAs/2noGhU0VaKeAi6DS8OswoBYg6l4TgiL5aExo=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhaTU/kMQPUd3eVgurL3ZTwKNR7PAB0UG/O9GYEy32/0E=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhaXtFRphuhdOROjjF8WhJxuXeTW7CPSpO56cOVg3iFEw=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhabG3FTD7NfMPbs1HrvKyFGCSQH12ekxiO0BVoE08SUc=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhafJ3HNOjTSXhyKU4ebQqFU86yFtLJa2bX9PUjnfihwI=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhahvFvndbefP2gYOADEhoZYor7aPu5oByTPrEYSIBDsk=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhaokjHvzV+9RrVnGXeN/Yf2/+NybehVRcwgK4qzt/ykg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhavRcysWVJe7o9Jc8nOVIuCth6d0nNX5zDrScAM1BiZg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhay3sypdS1lLKYWFXRNGAqsOXy0R8X9nchqiGN5maDyg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhazz/SYZcbU81oZVbRF7q/m5n+XtyfAAPzjWbD+DNF64=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhb+OnaKBKdExMBjVmMyraAFVtBHd8UTErVzC+5dF1CCA=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhb3PaHDkr70nuylZqi+QRebORJk4w4wqYWS7Mq20QK2o=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhb7zPaXHyfWF/PAEN18s4PdjN7ctdoSAE2Lc/CoOmDxQ=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4RN+qpCzBBaYoEpXFCrragY=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4SyPMvtD8bzuT69GG1qtlYw=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4V3HHWedxUn+TZvYdVBGBaw=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4VxbhKvaah4vTTSSqmNVlk0=,2,0.0,2,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4VyYwK9q21pYjJLILRUMhqg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4X8jTPg6qOkjm0Net1e8mvg=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4ZhAT8WllhlQHVYoVZTniJI=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4adPRu18OHmzEYiotKKovHs=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4bXyySEUqrHXJJK5LeTWEwc=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4cgUuWJJ33S6yhHqxJJUQo8=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbEI/BoHNbwilQe35nmZY4e6c8ZyLvq1dd70g4voKLxs=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbGZpAhwQrsF5MV0BmplGGKbmJljL/gdp6ctqF6e7TLM=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbH6EraISPfLY1LrwGa7VRB2h4m/tL6peLj+/PrPiaKA=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbIC3hagSGFH6dCx0j1T8GfpZhtrOvcoVNoD47tnox9k=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbJJKiQrmiXDHjfFw83TaiWJ2ljlBV+rh81XDGYq8MYY=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbOtfqdwnVriC9+zTRTQuzTQGByutFali/fi+T4TVyxM=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbOtfqdwnVriC9+zTRTQuzVcS0HwuuLk4ApCFjz6szA8=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbQM6QQTS2g4nd1K1csMPBRHIbIFoKMr1pRR5uqskUrU=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbU7IZf+IdWKDILcopCFwEfYGVz6HpkSJiaMLmGG+clE=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbWWOfcTGRw5wx676y1Z7OVNJ+67Sw73QHV+1smVDma0=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbdXj20POrX+ZEw82o9EsK6hsLR1uCj/L0BPf9vW5b9A=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbntErIlcyYLbSaxo0XYQNW2UDd8TdZaZbbz24jqjmg0=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbo5X76kfnibNK2yitxae/sgvtkyNTs6G18OjvBloseU=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbsnnJJr/Yi9VxqDjfQp56c/1TbpSxiq2QpkHATQoZX8=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhbuzR3+ia4xGOVLWdWS08uRbOKCwvE5v65dN+sXOrQ9s=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhc/0jaAcaiOvKvikiBVsmJ++6MYTRbPG7mQmM373StHQ=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhc2RAxd+TzbWQm3PXCJ8DADvXGhWZ79UH/O5EkyS9EGM=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhc3wHVcs5Mc+/H3mpBQPd74Zlch0PgPUTkVxuW8tkBhs=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhc4hfq72Vm+SyXLXvRvplvdup/8dSZN2jSRljCelT2q4=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhc5QYxd0R8IwWsEBOpMXv3IbhdodxpCh5OrJmuc7XSpo=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhc9OyxmHExJZ5NFyd8Q4nKZHgGxBz17f6vVfBH4aJi4Y=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcAOPrEDEOa/JUjUyBhitWz23ruS1kU4vhslSW70gXn0=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcIkO8Cg8T1UJha/zTMpZqRlGKC+1ugO3FPfa4csFSWY=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcJNIDKerH4TUr6TZs8slDFTQQOtakp5AR+JyWsj6O48=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcZUkSiaLrXa6vYroPmIFA6i/GcWToMKVfMbLaBC/Zdg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcbqXLtomqKGyIoWRUsr57Uc4OMHovlqwl0HScUBFnys=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcdxqbP4Nky82j3sn31450nfMy+a98koW4O3D9qgHyro=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcedeKQVp7jqZexlCCO/VBUgRsxDxeiV2YoqgjzWGnrM=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcfYzZ5OeshmM+mxUlRILDDATwv2koBFRA0mf7Yx55CA=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcmYLKxeQXmOKPhLZ/wNGJ8ky06SSEKnPdtPfRTld/Ug=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcsJjNeiUd30FcqbZeBP/EsT7E5A3LJfvrqX0ATzxtbk=,2,0.0,2,100.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhctsXmxpKlNgEyXp+55sb5WFYT+dJQK92Q4hedbFo8T0=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhcwOFGztfndMB7ASqNByMlhFMeBy4C8PtvUt8Ng9l5+c=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhd+XVQSs6IasLdmfheJMLOni9vGMENJoqr/bgh34d76s=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhd/tYnkR+6JUbs7jmwQPXDVSTmb6XQ+fiMuAtCSB0YwY=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhd4D7trDqzU9ilW6sz58n/STjuniGmjjDnEUyiUmcE5U=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhd6D7pcNtRyjgXcRA4CyGzZGy0tRRvFSBXSoJ+HD9G2A=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhd9MxBQLjUjv++jfpgYoMqnBasBZFnH48Gq5+cHbJ+zg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdAWeCj/odWyaLaBAeOuMQYCZ1qSqvSJnIx1Z0YlKSAs=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdES8Dkc+v7J1G53GI6rr3BGSYrkr+1S9pU0yXnc6Ki4=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdJXvtm7KXy9dyJHUX9y5VZpSqaIqOYFZvUFqRzlaQpc=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdNp6Eef/6RPCOsJ0i3vvjnieZzAddhc6QX0i2l2sp9I=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdSOkqPt5NNo9cJy4AIyKmpU8Y8YSqiu80J5Wi58Pq8Y=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdVRtbS44jrbqZ+D8yEAAWSAC+kceRtDbJyvHtBnh3HQ=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdZwBGb+p0/i6+jtWnJMubcdB9Q0M4jshhotEkfP3j8Y=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdafP1ZoZImDtcRpbs4VK+M/YmKk+WqFtq9BwlpKk0ZM=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdar3oQ7j+4qjSnQ7Py06xQVzRM0HrPsWUORG5hbEdUs=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdar3oQ7j+4qjSnQ7Py06xdKjE1MTfAOB9FpK7FIQvXo=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdfgRrJG1uQFcn2aJHkxrNH510dmDcPBzBSjukbmWaWI=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdh/2rPj4cCP+nJOXVngMTDQnuv6bFUXHwXhegQiG/Ek=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdj/J7BuJYzovU5aqp1EaA4CKRLn7Yu7lWeeGh7klFeg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdkCfmNdWmrXdV32zeS99InzRU1P9gLdAkW67r7dWq+8=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdq02b83ia3XxgV3RcGtlgFOZmw3MIMXw16yDCbHCSm8=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhds392XnlWykHKwqFAxBcxzlFHOJ2NYxD9XkAObYyQ78=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdtJmxhNbtNjHK0gJp/6DI7rAIpp49x7TjhsE+L+65Rw=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhdtzxukHjRqHc4U4TYnCSI/+o1Kvk7tTjq3w+x7zpEJg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhe+Cxdv6M/Q2isgROW6WPGEKwC8wFGaZUC9B+6QEW+7U=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhe4M8bl9gdLtyAD2hgdrTItezmjx9FHR4PQsLyGIJO9M=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhe4NYDor1NOw6XKGE60AWF03GGfCt7xEYPE74AdKo3x8=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhe66y5itpZXisYHe//taocmNQkHzmr3dH8Q+dYpav9Z0=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIhe66y5itpZXisYHe//taocsb/+kPFV0T+J4UITj4teaU=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIheDdEOeFKPyBj1fkOJKiQCR86+md3mjn60NItl6mkuzg=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIheDdEOeFKPyBj1fkOJKiQCc17EXE3Labdc4Bjy88PlLM=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIheH45UC/VetoxGMZMiPXHFjJBKJdyVyZ0rrXh02UiqpY=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIheHe8NAqLf9T6ykX8Kyfj2024IQW9uZPbHGhV5sH4Cls=,2,0.0,1,50.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIheHe8NAqLf9T6ykX8Kyfj2yW3/2pDeEvl16nLqB/IH3k=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIheHe8NAqLf9T6ykX8Kyfj2zCxf4kvGCtBBqW28uT7pJA=,2,0.0,0,0.0,False,True
industry,mLVIVxoGY7TUDJ1FyFoSIZi1SFcaBmO01AydRchaEiGYtUhXGgZjtNQMnUXIWhIheJ1DB6Kb40UciKl+JmnlgRpPPmGdCh+b8T9pjB1Q8Eg=,2,0.0,0,0.0,False,True
